bus_route,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Shubham Saijyoti Travels,A/C Sleeper (2+1),19:30,16h 30m,12:00,4.6,1900.0,21
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,NON A/C Seater (2+2),15:00,16h 15m,07:15,4.7,1200.0,19
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Konkan Travels Mujawar,NON A/C Sleeper (2+1),18:50,16h 55m,11:45,3.3,1599.0,29
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Manish Muskaan Travels,NON A/C Sleeper (2+1),16:30,17h 00m,09:30,3.8,1699.0,12
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mascot Travels(Patil),A/C Sleeper (2+1),16:15,17h 00m,09:15,2.4,2100.0,26
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Anand Travels,NON A/C Sleeper (2+1),17:30,14h 30m,08:00,2.5,1500.0,25
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Jolly Tours and Travels,A/C Sleeper (2+1),18:00,14h 00m,08:00,2.7,1800.0,16
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Sanvi Travels - Shree,A/C Sleeper (2+1),17:00,16h 30m,09:30,3.8,2000.0,13
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Dolphin travel house,A/C Sleeper (2+1),19:00,16h 45m,11:45,3.4,2310.0,23
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Abhishek Vishal Travels,NON A/C Push Back (2+2),14:50,16h 20m,07:10,2.8,1200.0,21
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,A/C Sleeper (2+1),17:00,17h 45m,10:45,4.2,2000.0,17
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,A/C Sleeper (2+1),16:50,17h 45m,10:35,4.0,2000.0,14
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Roshan Travels,A/C Sleeper (2+1),16:45,17h 30m,10:15,3.0,1649.0,25
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Gujarat Travels,Bharath Benz A/C Sleeper (2+2),18:15,16h 50m,11:05,2.9,2500.0,20
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Maa tours & Travels,A/C Seater (2+2),17:00,17h 30m,10:30,2.6,1500.0,20
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Travels,NON A/C Sleeper (2+1),16:30,16h 45m,09:15,3.7,1700.0,14
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Abhishek Vishal Travels,A/C Sleeper (2+1),16:00,17h 55m,09:55,2.3,2199.0,24
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,AAINATH TRAVELS,A/C Sleeper (2+1),12:50,18h 10m,07:00,1.2,2450.0,7
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Shubhra Sharma Tourist Services,A/C Sleeper (2+1),16:46,19h 15m,12:01,2.9,2000.0,25
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Gujarat Travels,A/C Sleeper (2+1),19:30,14h 21m,09:51,1.4,2500.0,20
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),18:00,16h 15m,10:15,4.0,5000.0,30
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Shubham Vailankanni Travels,VE A/C Sleeper (2+1),17:30,16h 45m,10:15,3.4,1900.0,19
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Karmarkar Travels,A/C Seater / Sleeper (2+1),17:30,17h 45m,11:15,3.0,1000.0,23
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Shubhra Sharma Tourist Services,A/C Sleeper (2+1),18:15,16h 45m,11:00,3.0,1900.0,22
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Naik Tours And Travels,NON A/C Sleeper (2+1),19:31,13h 30m,09:01,2.7,1600.0,24
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,NON A/C Seater (2+2),16:30,16h 15m,08:45,2.5,3000.0,25
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Manish Muskaan Travels,NON A/C Sleeper (2+1),17:00,17h 25m,10:25,2.2,1700.0,13
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,GANESH PRASAD TRAVELS,A/C Seater (2+2),20:15,15h 00m,11:15,2.1,2500.0,49
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,GANESH PRASAD TRAVELS,NON A/C Seater (2+2),19:15,15h 00m,10:15,2.1,2500.0,49
Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,VRL Travels,A/C Sleeper (2+1),17:30,16h 30m,10:00,3.0,1900.0,12
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,13h 15m,10:15,4.5,3799.0,4
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),21:30,13h 15m,10:45,4.4,3699.0,6
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),20:30,14h 10m,10:40,3.9,3753.0,22
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),22:20,12h 55m,11:15,3.9,3340.0,15
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Shanta Travels,NON A/C Sleeper (2+1),19:30,12h 50m,08:20,3.9,3210.0,14
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VKV Travels,A/C Sleeper (2+1),22:30,11h 30m,10:00,3.8,3740.0,18
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),20:15,12h 30m,08:45,4.3,3699.0,20
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),21:30,13h 50m,11:20,3.9,3414.0,13
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),21:00,13h 00m,10:00,4.0,3530.0,21
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),18:00,13h 00m,07:00,3.1,2500.0,1
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Butterfly Holidays,VE A/C Sleeper (2+1),21:20,12h 40m,10:00,4.3,3499.0,13
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),20:30,13h 30m,10:00,2.9,2600.0,4
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Anand Travels,NON A/C Sleeper (2+1),17:30,13h 30m,07:00,2.7,2480.0,11
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,DA Transports,A/C Sleeper (2+1),16:25,16h 05m,08:30,3.5,2799.0,11
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),21:15,13h 00m,10:15,2.7,3000.0,9
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,GreenLine Travels And Holidays,A/C Sleeper (2+1),21:10,11h 50m,09:00,3.6,3999.0,11
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),23:00,13h 00m,12:00,3.5,3199.0,20
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Jolly Tours and Travels,A/C Sleeper (2+1),21:00,14h 00m,11:00,3.4,3150.0,4
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SRS Travels,NON AC Seater / Sleeper 2+1,20:00,13h 30m,09:30,2.2,2699.0,14
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),22:15,13h 00m,11:15,2.6,3000.0,17
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Sai Logistics,A/C Sleeper (2+1),21:05,12h 25m,09:30,3.1,3500.0,13
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,AGR Travels,A/C Sleeper (2+1),20:30,13h 45m,10:15,3.7,3099.0,21
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),22:05,13h 10m,11:15,4.7,3499.0,15
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Sai Logistics,A/C Sleeper (2+1),20:45,12h 50m,09:35,4.2,3600.0,12
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Limousine Tours & Travels,A/C Sleeper (2+1),18:05,16h 35m,10:40,3.7,3200.0,9
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Tourist,A/C Sleeper (2+1),20:15,11h 17m,07:32,3.0,2899.0,4
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Deepika Tours And Travels,A/C Sleeper (2+1),21:30,13h 30m,11:00,3.0,3199.0,14
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Varalakshmi Travels,NON A/C Sleeper (2+1),21:30,12h 00m,09:30,2.9,2499.0,26
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SURAJ TRAVEL HOUSE,VE A/C Semi Sleeper (2+2),18:05,12h 10m,06:15,2.7,1999.0,30
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Tourist,A/C Sleeper (2+1),17:00,16h 00m,09:00,5.0,2899.0,17
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,AG Roadlines,Non A/C Seater / Sleeper (2+1),21:00,11h 00m,08:00,1.0,1799.0,19
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Balaji Holidays,A/C Semi Sleeper (2+2),20:00,15h 15m,11:15,5.0,1799.0,22
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,AGR Travels,A/C Sleeper (2+1),20:30,13h 00m,09:30,1.0,3099.0,19
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Shekar Travels,A/C Sleeper (2+1),19:55,14h 35m,10:30,3.3,2899.0,11
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sachin Kumar Tours and Travels,A/C Sleeper (2+1),21:30,11h 15m,08:45,3.2,2999.0,22
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,National travels,Bharat Benz A/C Sleeper (2+1),22:30,13h 00m,11:30,3.2,2800.0,27
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SR Tours and Travels,A/C Seater (2+2),21:00,13h 00m,10:00,3.2,1899.0,30
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sarathi Tours and Travels,A/C Seater (2+2),22:15,10h 45m,09:00,3.1,1699.0,25
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sam Tourist,Volvo A/C Seater (2+2),21:30,12h 00m,09:30,3.1,1924.0,7
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sam Tours and Travels,Volvo A/C Semi Sleeper (2+2),21:15,12h 15m,09:30,2.8,1900.0,16
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sam Tours and Travels,A/C Seater (2+2),19:45,13h 45m,09:30,2.8,1799.0,3
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sam Tours and Travels,A/C Semi Sleeper (2+2),19:45,13h 45m,09:30,2.8,1799.0,15
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sam Tours and Travels,A/C Semi Sleeper (2+2),21:30,11h 30m,09:00,2.5,1799.0,6
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Manikanta Tours & Traveles,A/C Seater / Sleeper (2+1),18:45,13h 25m,08:10,2.1,1710.0,15
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Manikanta Tours & Traveles,NON A/C Seater (2+2),18:45,13h 25m,08:10,2.1,1425.0,13
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Janatha Travels,NON A/C Sleeper (2+1),18:30,14h 30m,09:00,2.0,2499.0,22
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Dharmashree Travels,A/C Semi Sleeper (2+2),20:00,14h 00m,10:00,1.6,1699.0,32
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Rajat Travels,A/C Seater / Sleeper (2+1),21:20,13h 10m,10:30,1.0,2774.0,22
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,NAS Travels,A/C Sleeper (2+1),18:00,13h 15m,07:15,1.0,2599.0,23
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Sleeper (2+1),21:00,13h 00m,10:00,2.9,3000.0,13
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,NAS Travels,A/C Sleeper (2+1),20:05,12h 10m,08:15,2.1,2499.0,25
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,NAS Travels,A/C Sleeper (2+1),19:35,12h 10m,07:45,2.2,2699.0,23
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Sleeper (2+1),21:05,13h 45m,10:50,4.0,3200.0,3
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Seater / Sleeper (2+1),19:30,13h 45m,09:15,3.4,2300.0,13
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,NON A/C Sleeper (2+1),20:10,13h 30m,09:40,3.8,2900.0,1
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Sleeper (2+1),20:50,13h 00m,09:50,3.3,3000.0,14
Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,NON A/C Sleeper (2+1),20:00,13h 30m,09:30,3.3,3100.0,3
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,14h 00m,08:30,3.5,800.0,31
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,13h 15m,07:15,4.4,1199.0,22
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),18:00,13h 50m,07:50,4.4,1176.0,27
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VKV Travels,A/C Sleeper (2+1),13:30,13h 00m,02:30,4.4,1240.0,23
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,12h 40m,07:10,4.3,999.0,16
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),17:00,13h 40m,06:40,4.3,1049.0,31
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),19:00,12h 30m,07:30,4.0,1140.0,29
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),18:00,12h 30m,06:30,4.0,1140.0,25
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Shanta Travels,NON A/C Sleeper (2+1),17:30,15h 10m,08:40,4.0,910.0,18
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),17:20,13h 15m,06:35,4.5,999.0,23
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sri Sai Logistics,A/C Sleeper (2+1),16:45,13h 00m,05:45,3.5,1000.0,11
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,13h 30m,07:00,3.4,700.0,22
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Jolly Tours and Travels,A/C Sleeper (2+1),19:30,11h 30m,07:00,3.9,809.0,26
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),20:30,13h 00m,09:30,3.1,1000.0,24
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),17:00,12h 30m,05:30,3.5,1199.0,28
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Anand Travels,NON A/C Sleeper (2+1),18:30,12h 15m,06:45,2.7,1150.0,26
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),18:30,13h 30m,08:00,2.7,700.0,27
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),17:00,14h 00m,07:00,3.7,1000.0,26
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,18:00,13h 30m,07:30,2.5,899.0,24
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Limousine Tours & Travels,A/C Sleeper (2+1),17:05,13h 25m,06:30,4.4,900.0,27
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),19:00,12h 45m,07:45,3.2,900.0,29
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),18:00,13h 45m,07:45,3.1,900.0,29
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,SR Tours and Travels,A/C Sleeper (2+1),17:30,14h 45m,08:15,2.4,1999.0,30
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sri Sai Logistics,A/C Sleeper (2+1),16:45,13h 55m,06:40,3.3,1200.0,8
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Rajat Travels,A/C Seater / Sleeper (2+1),18:00,12h 35m,06:35,5.0,601.0,26
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),19:00,13h 00m,08:00,4.3,3000.0,1
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,PVS Tours and Travels,A/C Sleeper (2+1),20:05,14h 10m,10:15,3.3,3000.0,32
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,National travels,Bharat Benz A/C Sleeper (2+1),18:00,12h 30m,06:30,3.2,4000.0,34
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),20:00,12h 30m,08:30,1.7,1799.0,2
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Sleeper (2+1),20:00,14h 00m,10:00,3.1,1100.0,27
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Seater / Sleeper (2+1),19:00,14h 00m,09:00,3.4,800.0,33
Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,NON A/C Sleeper (2+1),18:00,14h 00m,08:00,4.0,900.0,29
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,13h 30m,08:00,4.1,1000.0,14
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,VE A/C Sleeper (2+1),20:25,15h 30m,11:55,4.6,1000.0,23
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,VE A/C Sleeper (2+1),19:40,14h 35m,10:15,4.4,1000.0,29
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,AdJolly Tours and Travels,VE A/C Sleeper (2+1),17:30,13h 30m,07:00,4.0,1350.0,19
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),19:30,14h 10m,09:40,4.4,2203.0,14
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,14h 35m,08:45,4.2,1040.0,21
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:30,12h 40m,08:10,4.3,1100.0,2
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),18:30,12h 25m,06:55,4.2,2203.0,12
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),21:00,14h 20m,11:20,4.2,1663.0,32
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,15h 05m,11:05,4.2,1000.0,11
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,14h 45m,07:15,4.2,1000.0,17
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C Sleeper (2+1),19:30,15h 00m,10:30,4.2,1000.0,24
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",NON A/C Sleeper (2+1),18:30,13h 00m,07:30,4.2,800.0,10
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,12h 00m,10:00,4.1,1000.0,23
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00,15h 00m,05:00,4.1,1050.0,24
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),21:30,14h 50m,12:20,4.1,1000.0,26
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),18:30,16h 30m,11:00,4.0,1000.0,25
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,NON A/C Sleeper (2+1),16:20,14h 25m,06:45,4.2,800.0,20
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),21:02,12h 15m,09:17,3.8,1000.0,22
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,14h 00m,12:30,3.8,1250.0,21
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Roshan Travels,A/C Sleeper (2+1),20:30,14h 00m,10:30,3.6,1200.0,27
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,14h 35m,09:35,4.0,1000.0,25
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,13h 00m,07:10,3.7,550.0,23
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,14h 45m,06:15,4.0,1000.0,28
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30,16h 35m,11:05,3.3,1000.0,21
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,15h 25m,10:55,4.0,1000.0,28
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,NON A/C Sleeper (2+1),18:20,12h 45m,07:05,3.0,800.0,14
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Vailankanni Travels - Mujawar,NON A/C Sleeper (2+1),19:40,13h 20m,09:00,3.9,800.0,21
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,Non AC Seater (2+2),16:30,16h 30m,09:00,2.6,700.0,29
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Sharma Travels,A/C Sleeper (2+1),20:00,15h 20m,11:20,1.5,1200.0,30
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Jolly Tours and Travels,A/C Sleeper (2+1),19:25,12h 05m,07:30,2.3,1349.0,26
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels - Yogeshwari,A/C Seater/Sleeper (2+1),19:45,12h 00m,07:45,3.6,2000.0,33
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,14h 10m,12:41,3.7,1250.0,7
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,15h 00m,08:30,3.9,1000.0,24
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,Bharat Benz A/C Sleeper (2+1),18:20,13h 50m,08:10,2.3,3500.0,30
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Sharma Travels,A/C Sleeper (2+1),19:00,16h 00m,11:00,2.3,1200.0,24
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,A/C Sleeper (2+1),19:30,14h 00m,09:30,3.3,1200.0,24
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),16:25,14h 30m,06:55,5.0,1000.0,27
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kokan Holidays - Muskan,NON A/C Sleeper (2+1),16:00,14h 30m,06:30,5.0,2900.0,32
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Patil Travels,A/C Sleeper (2+1),15:30,13h 30m,05:00,2.3,1200.0,30
Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels - SaI Jyoti,A/C Sleeper (2+1),18:30,13h 30m,08:00,3.9,1000.0,26
